DateT,As,as,GHI,DHI,DNI
04-Apr-2005 15:00:00,237.5,52.4,793,153,808
04-Apr-2005 16:00:00,251,40.5,626,118,782
04-Apr-2005 17:00:00,260.3,27.7,416,89,702
04-Apr-2005 18:00:00,268.1,14.6,189,104,339
04-Apr-2005 19:00:00,275.2,1.5,7,7,0
04-Apr-2005 20:00:00,282.4,0,0,0,0
04-Apr-2005 21:00:00,291.1,0,0,0,0
04-Apr-2005 22:00:00,301.5,0,0,0,0
04-Apr-2005 23:00:00,316.1,0,0,0,0
05-Apr-2005 00:00:00,336.3,0,0,0,0
05-Apr-2005 01:00:00,2.59999999999999,0,0,0,0
05-Apr-2005 02:00:00,27.5,0,0,0,0
05-Apr-2005 03:00:00,46.6,0,0,0,0
05-Apr-2005 04:00:00,60,0,0,0,0
05-Apr-2005 05:00:00,70.4,0,0,0,0
05-Apr-2005 06:00:00,78.6,0,0,0,0
05-Apr-2005 07:00:00,85.7,3.9,17,17,0
05-Apr-2005 08:00:00,92.8,17.1,219,127,313
05-Apr-2005 09:00:00,100.8,30.1,438,120,633
05-Apr-2005 10:00:00,110.7,42.8,640,156,713
05-Apr-2005 11:00:00,124.8,54.5,797,198,736
05-Apr-2005 12:00:00,147.9,63.8,908,201,788
05-Apr-2005 13:00:00,183.2,67.1,948,187,825
05-Apr-2005 14:00:00,217.1,62.4,909,173,830
05-Apr-2005 15:00:00,238.2,52.6,802,142,831
05-Apr-2005 16:00:00,251.3,40.6,641,100,831
05-Apr-2005 17:00:00,260.5,27.9,432,88,736
05-Apr-2005 18:00:00,268.3,14.7,202,101,397
05-Apr-2005 19:00:00,275.4,1.6,13,13,0
05-Apr-2005 20:00:00,283,0,0,0,0
05-Apr-2005 21:00:00,291.3,0,0,0,0
05-Apr-2005 22:00:00,302.1,0,0,0,0
05-Apr-2005 23:00:00,316.4,0,0,0,0
06-Apr-2005 00:00:00,336.5,0,0,0,0
06-Apr-2005 01:00:00,2.69999999999999,0,0,0,0
06-Apr-2005 02:00:00,27.4,0,0,0,0
06-Apr-2005 03:00:00,46.4,0,0,0,0
06-Apr-2005 04:00:00,59.8,0,0,0,0
06-Apr-2005 05:00:00,69.9,0,0,0,0
06-Apr-2005 06:00:00,78,0,0,0,0
06-Apr-2005 07:00:00,85.6,4.2,18,18,0
06-Apr-2005 08:00:00,92.7,17.3,218,111,358
06-Apr-2005 09:00:00,100.6,30.4,437,120,627
06-Apr-2005 10:00:00,110.4,43.1,644,157,712
06-Apr-2005 11:00:00,124.5,54.9,786,224,688
06-Apr-2005 12:00:00,147.8,64.1,882,258,694
06-Apr-2005 13:00:00,183.4,67.5,901,288,663
06-Apr-2005 14:00:00,217.5,62.7,870,266,679
06-Apr-2005 15:00:00,238.6,52.8,742,241,629
06-Apr-2005 16:00:00,251.6,40.8,581,187,603
06-Apr-2005 17:00:00,261.2,28,385,133,536
06-Apr-2005 18:00:00,268.6,14.9,179,110,268
06-Apr-2005 19:00:00,276,1.7,8,8,0
06-Apr-2005 20:00:00,283.3,0,0,0,0
06-Apr-2005 21:00:00,291.6,0,0,0,0
06-Apr-2005 22:00:00,302.4,0,0,0,0
06-Apr-2005 23:00:00,317,0,0,0,0
07-Apr-2005 00:00:00,337.1,0,0,0,0
07-Apr-2005 01:00:00,2.69999999999999,0,0,0,0
07-Apr-2005 02:00:00,26.9,0,0,0,0
07-Apr-2005 03:00:00,45.9,0,0,0,0
07-Apr-2005 04:00:00,59.6,0,0,0,0
07-Apr-2005 05:00:00,69.7,0,0,0,0
07-Apr-2005 06:00:00,77.8,0,0,0,0
07-Apr-2005 07:00:00,85,4.4,19,19,0
07-Apr-2005 08:00:00,92.5,17.6,220,113,352
07-Apr-2005 09:00:00,100,30.7,437,124,614
07-Apr-2005 10:00:00,109.8,43.4,632,179,660
07-Apr-2005 11:00:00,123.9,55.2,783,236,666
07-Apr-2005 12:00:00,147.6,64.5,884,262,689
07-Apr-2005 13:00:00,183.5,67.9,914,267,699
07-Apr-2005 14:00:00,218.2,63,865,265,674
07-Apr-2005 15:00:00,239.3,53,754,230,657
07-Apr-2005 16:00:00,252.3,40.9,597,176,644
07-Apr-2005 17:00:00,261.4,28.1,386,135,533
07-Apr-2005 18:00:00,269.2,15,181,96,331
07-Apr-2005 19:00:00,276.3,1.8,9,9,0
07-Apr-2005 20:00:00,283.5,0,0,0,0
07-Apr-2005 21:00:00,292.2,0,0,0,0
07-Apr-2005 22:00:00,302.6,0,0,0,0
07-Apr-2005 23:00:00,317.3,0,0,0,0
08-Apr-2005 00:00:00,337.3,0,0,0,0
08-Apr-2005 01:00:00,2.80000000000001,0,0,0,0
08-Apr-2005 02:00:00,26.9,0,0,0,0
08-Apr-2005 03:00:00,45.7,0,0,0,0
08-Apr-2005 04:00:00,59.4,0,0,0,0
08-Apr-2005 05:00:00,69.5,0,0,0,0
08-Apr-2005 06:00:00,77.6,0,0,0,0
08-Apr-2005 07:00:00,84.8,4.6,20,20,0
08-Apr-2005 08:00:00,91.9,17.8,221,116,342
08-Apr-2005 09:00:00,99.8,30.9,437,131,595
08-Apr-2005 10:00:00,109.6,43.7,635,191,644
08-Apr-2005 11:00:00,123.7,55.5,795,222,696
08-Apr-2005 12:00:00,147.5,64.9,883,270,677
08-Apr-2005 13:00:00,184.1,68.3,914,273,691
08-Apr-2005 14:00:00,218.6,63.3,876,249,702
08-Apr-2005 15:00:00,240,53.2,775,212,704
08-Apr-2005 16:00:00,252.6,41.1,594,168,649
08-Apr-2005 17:00:00,262.1,28.2,388,143,518
08-Apr-2005 18:00:00,269.4,15.1,173,113,229
08-Apr-2005 19:00:00,276.5,1.9,6,6,0
08-Apr-2005 20:00:00,284.1,0,0,0,0
08-Apr-2005 21:00:00,292.4,0,0,0,0
08-Apr-2005 22:00:00,303.2,0,0,0,0
08-Apr-2005 23:00:00,317.5,0,0,0,0
09-Apr-2005 00:00:00,337.5,0,0,0,0
09-Apr-2005 01:00:00,2.90000000000001,0,0,0,0
09-Apr-2005 02:00:00,26.8,0,0,0,0
09-Apr-2005 03:00:00,45.6,0,0,0,0
09-Apr-2005 04:00:00,58.9,0,0,0,0
09-Apr-2005 05:00:00,68.9,0,0,0,0
09-Apr-2005 06:00:00,77.5,0,0,0,0
09-Apr-2005 07:00:00,84.6,4.9,22,22,0
09-Apr-2005 08:00:00,91.7,18,231,114,378
09-Apr-2005 09:00:00,99.6,31.1,456,118,653
09-Apr-2005 10:00:00,109,43.9,656,157,721
09-Apr-2005 11:00:00,123.4,55.8,807,208,724
09-Apr-2005 12:00:00,146.9,65.2,902,237,733
09-Apr-2005 13:00:00,184.3,68.6,931,245,737
09-Apr-2005 14:00:00,219.3,63.5,879,249,704
09-Apr-2005 15:00:00,240.4,53.3,794,170,777
09-Apr-2005 16:00:00,253.2,41.2,629,128,760
09-Apr-2005 17:00:00,262.3,28.3,421,102,674
09-Apr-2005 18:00:00,270,15.2,199,106,356
09-Apr-2005 19:00:00,277.1,2,12,12,0
09-Apr-2005 20:00:00,284.3,0,0,0,0
09-Apr-2005 21:00:00,293,0,0,0,0
09-Apr-2005 22:00:00,303.5,0,0,0,0
09-Apr-2005 23:00:00,318.2,0,0,0,0
10-Apr-2005 00:00:00,338.1,0,0,0,0
10-Apr-2005 01:00:00,2.90000000000001,0,0,0,0
10-Apr-2005 02:00:00,26.7,0,0,0,0
10-Apr-2005 03:00:00,45.4,0,0,0,0
10-Apr-2005 04:00:00,58.7,0,0,0,0
10-Apr-2005 05:00:00,68.8,0,0,0,0
10-Apr-2005 06:00:00,76.9,0,0,0,0
10-Apr-2005 07:00:00,84.5,5.1,22,22,0
10-Apr-2005 08:00:00,91.5,18.3,232,117,365
10-Apr-2005 09:00:00,99,31.4,453,122,636
10-Apr-2005 10:00:00,108.7,44.2,654,178,683
10-Apr-2005 11:00:00,122.8,56.1,810,208,725
10-Apr-2005 12:00:00,146.7,65.6,890,267,684
10-Apr-2005 13:00:00,184.4,69,910,292,662
10-Apr-2005 14:00:00,220.1,63.8,868,274,662
10-Apr-2005 15:00:00,241.1,53.5,762,228,664
10-Apr-2005 16:00:00,253.5,41.3,595,171,642
10-Apr-2005 17:00:00,262.6,28.4,389,146,508
10-Apr-2005 18:00:00,270.3,15.3,174,115,223
10-Apr-2005 19:00:00,277.3,2.2,7,7,0
10-Apr-2005 20:00:00,284.6,0,0,0,0
10-Apr-2005 21:00:00,293.3,0,0,0,0
10-Apr-2005 22:00:00,304.1,0,0,0,0
10-Apr-2005 23:00:00,318.4,0,0,0,0
11-Apr-2005 00:00:00,338.3,0,0,0,0
11-Apr-2005 01:00:00,3,0,0,0,0
11-Apr-2005 02:00:00,26.6,0,0,0,0
11-Apr-2005 03:00:00,44.9,0,0,0,0
11-Apr-2005 04:00:00,58.5,0,0,0,0
11-Apr-2005 05:00:00,68.6,0,0,0,0
11-Apr-2005 06:00:00,76.7,0,0,0,0
11-Apr-2005 07:00:00,83.9,5.4,25,25,0
11-Apr-2005 08:00:00,90.9,18.5,244,114,410
11-Apr-2005 09:00:00,98.8,31.6,468,114,675
11-Apr-2005 10:00:00,108.5,44.4,673,142,759
11-Apr-2005 11:00:00,122.5,56.4,819,197,748
11-Apr-2005 12:00:00,146.5,65.9,911,232,743
11-Apr-2005 13:00:00,184.6,69.4,921,275,691
11-Apr-2005 14:00:00,220.5,64.1,877,262,684
11-Apr-2005 15:00:00,241.4,53.7,759,235,651
11-Apr-2005 16:00:00,254.2,41.5,606,166,665
11-Apr-2005 17:00:00,263.2,28.5,404,116,603
11-Apr-2005 18:00:00,270.5,15.4,186,115,270
11-Apr-2005 19:00:00,277.5,2.3,9,9,0
11-Apr-2005 20:00:00,285.2,0,0,0,0
11-Apr-2005 21:00:00,293.5,0,0,0,0
11-Apr-2005 22:00:00,304.3,0,0,0,0
11-Apr-2005 23:00:00,319,0,0,0,0
12-Apr-2005 00:00:00,338.5,0,0,0,0
12-Apr-2005 01:00:00,3.40000000000001,0,0,0,0
12-Apr-2005 02:00:00,26.6,0,0,0,0
12-Apr-2005 03:00:00,44.7,0,0,0,0
12-Apr-2005 04:00:00,58,0,0,0,0
12-Apr-2005 05:00:00,68.4,0,0,0,0
12-Apr-2005 06:00:00,76.6,0,0,0,0
12-Apr-2005 07:00:00,83.7,5.6,27,27,0
12-Apr-2005 08:00:00,90.7,18.7,245,117,400
12-Apr-2005 09:00:00,98.6,31.9,465,123,647
12-Apr-2005 10:00:00,107.9,44.7,670,166,718
12-Apr-2005 11:00:00,121.9,56.7,831,182,777
12-Apr-2005 12:00:00,146,66.3,922,214,774
12-Apr-2005 13:00:00,185.2,69.7,955,207,797
12-Apr-2005 14:00:00,221.2,64.3,908,203,783
12-Apr-2005 15:00:00,242.2,53.9,795,178,764
12-Apr-2005 16:00:00,254.5,41.6,629,148,724
12-Apr-2005 17:00:00,263.5,28.7,416,109,640
12-Apr-2005 18:00:00,271.1,15.5,196,114,307
12-Apr-2005 19:00:00,278.1,2.4,11,11,0
12-Apr-2005 20:00:00,285.4,0,0,0,0
12-Apr-2005 21:00:00,294.1,0,0,0,0
12-Apr-2005 22:00:00,304.6,0,0,0,0
12-Apr-2005 23:00:00,319.3,0,0,0,0
13-Apr-2005 00:00:00,339,0,0,0,0
13-Apr-2005 01:00:00,3.5,0,0,0,0
13-Apr-2005 02:00:00,26.5,0,0,0,0
13-Apr-2005 03:00:00,44.6,0,0,0,0
13-Apr-2005 04:00:00,57.8,0,0,0,0
13-Apr-2005 05:00:00,67.9,0,0,0,0
13-Apr-2005 06:00:00,76,0,0,0,0
13-Apr-2005 07:00:00,83.5,5.8,29,29,0
13-Apr-2005 08:00:00,90.6,19,249,118,403
13-Apr-2005 09:00:00,97.9,32.1,474,117,672
13-Apr-2005 10:00:00,107.7,45,674,154,736
13-Apr-2005 11:00:00,121.6,57,824,201,744
13-Apr-2005 12:00:00,145.8,66.6,907,251,715
13-Apr-2005 13:00:00,185.3,70.1,948,227,767
13-Apr-2005 14:00:00,222,64.6,901,222,752
13-Apr-2005 15:00:00,242.5,54,801,171,778
13-Apr-2005 16:00:00,255.2,41.7,622,160,695
13-Apr-2005 17:00:00,264.1,28.8,414,114,624
13-Apr-2005 18:00:00,271.3,15.6,194,115,293
13-Apr-2005 19:00:00,278.4,2.5,10,10,0
13-Apr-2005 20:00:00,285.6,0,0,0,0
13-Apr-2005 21:00:00,294.3,0,0,0,0
13-Apr-2005 22:00:00,305.2,0,0,0,0
13-Apr-2005 23:00:00,319.5,0,0,0,0
14-Apr-2005 00:00:00,339.2,0,0,0,0
14-Apr-2005 01:00:00,3.5,0,0,0,0
14-Apr-2005 02:00:00,26.4,0,0,0,0
14-Apr-2005 03:00:00,44.5,0,0,0,0
14-Apr-2005 04:00:00,57.7,0,0,0,0
14-Apr-2005 05:00:00,67.7,0,0,0,0
14-Apr-2005 06:00:00,75.8,0,0,0,0
14-Apr-2005 07:00:00,83,6.1,28,28,0
14-Apr-2005 08:00:00,90,19.2,231,130,306
14-Apr-2005 09:00:00,97.7,32.3,445,155,543
14-Apr-2005 10:00:00,107.4,45.2,637,203,612
14-Apr-2005 11:00:00,121,57.3,801,260,643
14-Apr-2005 12:00:00,145.6,67,876,312,612
14-Apr-2005 13:00:00,185.5,70.4,903,321,618
14-Apr-2005 14:00:00,222.4,64.8,879,269,673
14-Apr-2005 15:00:00,243.2,54.2,768,232,661
14-Apr-2005 16:00:00,255.4,41.9,612,165,671
14-Apr-2005 17:00:00,264.3,28.9,414,133,582
14-Apr-2005 18:00:00,271.6,15.7,198,98,371
14-Apr-2005 19:00:00,278.6,2.6,16,16,0
14-Apr-2005 20:00:00,286.2,0,0,0,0
14-Apr-2005 21:00:00,294.6,0,0,0,0
14-Apr-2005 22:00:00,305.4,0,0,0,0
14-Apr-2005 23:00:00,320.1,0,0,0,0
15-Apr-2005 00:00:00,339.4,0,0,0,0
15-Apr-2005 01:00:00,3.59999999999999,0,0,0,0
15-Apr-2005 02:00:00,25.9,0,0,0,0
15-Apr-2005 03:00:00,43.9,0,0,0,0
15-Apr-2005 04:00:00,57.5,0,0,0,0
15-Apr-2005 05:00:00,67.5,0,0,0,0
15-Apr-2005 06:00:00,75.6,0,0,0,0
15-Apr-2005 07:00:00,82.8,6.3,29,29,0
15-Apr-2005 08:00:00,89.8,19.4,236,131,313
15-Apr-2005 09:00:00,97.5,32.6,452,161,541
15-Apr-2005 10:00:00,106.8,45.4,655,202,636
15-Apr-2005 11:00:00,120.7,57.5,817,226,701
15-Apr-2005 12:00:00,145,67.3,912,253,714
15-Apr-2005 13:00:00,186.1,70.8,917,301,653
15-Apr-2005 14:00:00,223.2,65.1,872,286,646
15-Apr-2005 15:00:00,243.6,54.4,778,218,689
15-Apr-2005 16:00:00,256.1,42,605,171,650
15-Apr-2005 17:00:00,264.6,29,402,131,559
15-Apr-2005 18:00:00,272.2,15.8,195,100,349
15-Apr-2005 19:00:00,279.2,2.7,13,13,0
15-Apr-2005 20:00:00,286.4,0,0,0,0
15-Apr-2005 21:00:00,295.2,0,0,0,0
15-Apr-2005 22:00:00,306,0,0,0,0
15-Apr-2005 23:00:00,320.3,0,0,0,0
16-Apr-2005 00:00:00,339.5,0,0,0,0
16-Apr-2005 01:00:00,3.59999999999999,0,0,0,0
16-Apr-2005 02:00:00,25.9,0,0,0,0
16-Apr-2005 03:00:00,43.8,0,0,0,0
16-Apr-2005 04:00:00,56.9,0,0,0,0
16-Apr-2005 05:00:00,67,0,0,0,0
16-Apr-2005 06:00:00,75.5,0,0,0,0
16-Apr-2005 07:00:00,82.6,6.5,63,45,159
16-Apr-2005 08:00:00,89.6,19.6,243,108,400
16-Apr-2005 09:00:00,96.9,32.8,452,167,525
16-Apr-2005 10:00:00,106.6,45.7,663,197,651
16-Apr-2005 11:00:00,120.4,57.8,801,257,644
16-Apr-2005 12:00:00,144.8,67.7,875,322,598
16-Apr-2005 13:00:00,186.3,71.1,897,338,591
16-Apr-2005 14:00:00,223.6,65.3,861,306,611
16-Apr-2005 15:00:00,244.3,54.5,754,229,645
16-Apr-2005 16:00:00,256.4,42.1,606,173,646
16-Apr-2005 17:00:00,265.2,29.1,389,149,493
16-Apr-2005 18:00:00,272.4,15.9,193,102,329
16-Apr-2005 19:00:00,279.4,2.8,13,13,0
16-Apr-2005 20:00:00,287,0,0,0,0
16-Apr-2005 21:00:00,295.4,0,0,0,0
16-Apr-2005 22:00:00,306.3,0,0,0,0
16-Apr-2005 23:00:00,320.5,0,0,0,0
17-Apr-2005 00:00:00,340.1,0,0,0,0
17-Apr-2005 01:00:00,3.69999999999999,0,0,0,0
17-Apr-2005 02:00:00,25.8,0,0,0,0
17-Apr-2005 03:00:00,43.7,0,0,0,0
17-Apr-2005 04:00:00,56.8,0,0,0,0
17-Apr-2005 05:00:00,66.8,0,0,0,0
17-Apr-2005 06:00:00,74.9,0,0,0,0
17-Apr-2005 07:00:00,82.4,6.7,65,44,183
17-Apr-2005 08:00:00,89.4,19.9,251,103,436
17-Apr-2005 09:00:00,96.7,33,468,136,609
17-Apr-2005 10:00:00,105.9,45.9,666,198,652
17-Apr-2005 11:00:00,119.8,58.1,819,233,690
17-Apr-2005 12:00:00,144.6,68,913,259,706
17-Apr-2005 13:00:00,186.5,71.5,937,271,702
17-Apr-2005 14:00:00,224.4,65.5,878,282,654
17-Apr-2005 15:00:00,245.1,54.7,782,218,691
17-Apr-2005 16:00:00,257.1,42.2,624,168,679
17-Apr-2005 17:00:00,265.5,29.2,410,125,583
17-Apr-2005 18:00:00,273,16,198,101,351
17-Apr-2005 19:00:00,279.6,3,15,15,0
17-Apr-2005 20:00:00,287.2,0,0,0,0
17-Apr-2005 21:00:00,295.6,0,0,0,0
17-Apr-2005 22:00:00,306.5,0,0,0,0
17-Apr-2005 23:00:00,321.1,0,0,0,0
18-Apr-2005 00:00:00,340.3,0,0,0,0
18-Apr-2005 01:00:00,3.69999999999999,0,0,0,0
18-Apr-2005 02:00:00,25.7,0,0,0,0
18-Apr-2005 03:00:00,43.5,0,0,0,0
18-Apr-2005 04:00:00,56.6,0,0,0,0
18-Apr-2005 05:00:00,66.7,0,0,0,0
18-Apr-2005 06:00:00,74.8,0,0,0,0
18-Apr-2005 07:00:00,81.9,7,71,48,188
18-Apr-2005 08:00:00,88.8,20.1,255,104,441
18-Apr-2005 09:00:00,96.5,33.2,469,139,602
18-Apr-2005 10:00:00,105.7,46.2,662,196,645
18-Apr-2005 11:00:00,119.5,58.4,808,269,633
18-Apr-2005 12:00:00,144,68.3,920,250,722
18-Apr-2005 13:00:00,187,71.8,940,268,707
18-Apr-2005 14:00:00,225.2,65.8,875,303,627
18-Apr-2005 15:00:00,245.4,54.9,753,261,602
18-Apr-2005 16:00:00,257.4,42.3,585,200,571
18-Apr-2005 17:00:00,266.1,29.3,390,151,488
18-Apr-2005 18:00:00,273.2,16.1,187,107,286
18-Apr-2005 19:00:00,280.2,3.1,9,9,0
18-Apr-2005 20:00:00,287.4,0,0,0,0
18-Apr-2005 21:00:00,296.2,0,0,0,0
18-Apr-2005 22:00:00,307.1,0,0,0,0
18-Apr-2005 23:00:00,321.3,0,0,0,0
19-Apr-2005 00:00:00,340.4,0,0,0,0
19-Apr-2005 01:00:00,3.69999999999999,0,0,0,0
19-Apr-2005 02:00:00,25.7,0,0,0,0
19-Apr-2005 03:00:00,43,0,0,0,0
19-Apr-2005 04:00:00,56.5,0,0,0,0
19-Apr-2005 05:00:00,66.5,0,0,0,0
19-Apr-2005 06:00:00,74.6,0,0,0,0
19-Apr-2005 07:00:00,81.7,7.2,68,48,157
19-Apr-2005 08:00:00,88.6,20.3,245,110,390
19-Apr-2005 09:00:00,95.9,33.4,456,166,527
19-Apr-2005 10:00:00,105.5,46.4,646,215,594
19-Apr-2005 11:00:00,118.8,58.6,811,268,636
19-Apr-2005 12:00:00,143.7,68.7,914,268,694
19-Apr-2005 13:00:00,187.2,72.2,948,272,710
19-Apr-2005 14:00:00,225.5,66,878,288,647
19-Apr-2005 15:00:00,246.1,55,775,246,646
19-Apr-2005 16:00:00,258,42.5,597,188,606
19-Apr-2005 17:00:00,266.3,29.4,392,152,490
19-Apr-2005 18:00:00,273.4,16.3,197,105,329
19-Apr-2005 19:00:00,280.4,3.2,14,14,0
19-Apr-2005 20:00:00,288,0,0,0,0
19-Apr-2005 21:00:00,296.4,0,0,0,0
19-Apr-2005 22:00:00,307.3,0,0,0,0
19-Apr-2005 23:00:00,321.5,0,0,0,0
20-Apr-2005 00:00:00,340.6,0,0,0,0
20-Apr-2005 01:00:00,3.80000000000001,0,0,0,0
20-Apr-2005 02:00:00,25.6,0,0,0,0
20-Apr-2005 03:00:00,42.9,0,0,0,0
20-Apr-2005 04:00:00,55.9,0,0,0,0
20-Apr-2005 05:00:00,65.9,0,0,0,0
20-Apr-2005 06:00:00,74.4,0,0,0,0
20-Apr-2005 07:00:00,81.5,7.4,74,50,185
20-Apr-2005 08:00:00,88.5,20.5,257,106,432
20-Apr-2005 09:00:00,95.7,33.7,468,150,574
20-Apr-2005 10:00:00,104.8,46.6,663,212,621
20-Apr-2005 11:00:00,118.6,58.9,804,271,623
20-Apr-2005 12:00:00,143.5,69,893,312,622
20-Apr-2005 13:00:00,187.4,72.5,930,297,664
20-Apr-2005 14:00:00,226.3,66.2,886,276,667
20-Apr-2005 15:00:00,246.5,55.2,794,205,717
20-Apr-2005 16:00:00,258.3,42.6,626,171,673
20-Apr-2005 17:00:00,266.6,29.5,413,135,564
20-Apr-2005 18:00:00,274,16.4,198,105,328
20-Apr-2005 19:00:00,280.6,3.3,16,16,0
20-Apr-2005 20:00:00,288.2,0,0,0,0
20-Apr-2005 21:00:00,296.6,0,0,0,0
20-Apr-2005 22:00:00,307.5,0,0,0,0
20-Apr-2005 23:00:00,322.1,0,0,0,0
21-Apr-2005 00:00:00,341.1,0,0,0,0
21-Apr-2005 01:00:00,3.80000000000001,0,0,0,0
21-Apr-2005 02:00:00,25.5,0,0,0,0
21-Apr-2005 03:00:00,42.7,0,0,0,0
21-Apr-2005 04:00:00,55.8,0,0,0,0
21-Apr-2005 05:00:00,65.8,0,0,0,0
21-Apr-2005 06:00:00,73.9,0,0,0,0
21-Apr-2005 07:00:00,81,7.6,74,54,149
21-Apr-2005 08:00:00,87.9,20.7,256,123,377
21-Apr-2005 09:00:00,95.5,33.9,472,163,554
21-Apr-2005 10:00:00,104.6,46.8,666,201,638
21-Apr-2005 11:00:00,117.9,59.1,834,239,693
21-Apr-2005 12:00:00,142.9,69.3,906,293,655
21-Apr-2005 13:00:00,188,72.8,905,344,588
21-Apr-2005 14:00:00,227.1,66.5,854,270,637
21-Apr-2005 15:00:00,247.2,55.3,739,255,589
21-Apr-2005 16:00:00,258.6,42.7,583,208,554
21-Apr-2005 17:00:00,267.2,29.6,388,168,446
21-Apr-2005 18:00:00,274.3,16.5,177,114,224
21-Apr-2005 19:00:00,281.2,3.4,10,10,0
21-Apr-2005 20:00:00,288.4,0,0,0,0
21-Apr-2005 21:00:00,297.2,0,0,0,0
21-Apr-2005 22:00:00,308.1,0,0,0,0
21-Apr-2005 23:00:00,322.3,0,0,0,0
22-Apr-2005 00:00:00,341.2,0,0,0,0
22-Apr-2005 01:00:00,3.80000000000001,0,0,0,0
22-Apr-2005 02:00:00,25.4,0,0,0,0
22-Apr-2005 03:00:00,42.6,0,0,0,0
22-Apr-2005 04:00:00,55.6,0,0,0,0
22-Apr-2005 05:00:00,65.6,0,0,0,0
22-Apr-2005 06:00:00,73.7,0,0,0,0
22-Apr-2005 07:00:00,80.8,7.8,82,63,142
22-Apr-2005 08:00:00,87.7,20.9,256,126,364
22-Apr-2005 09:00:00,94.9,34.1,452,186,475
22-Apr-2005 10:00:00,103.9,47,626,245,522
22-Apr-2005 11:00:00,117.6,59.4,782,303,557
22-Apr-2005 12:00:00,142.6,69.6,901,318,622
22-Apr-2005 13:00:00,188.2,73.2,933,299,663
22-Apr-2005 14:00:00,227.5,66.7,897,262,691
22-Apr-2005 15:00:00,247.5,55.4,775,253,635
22-Apr-2005 16:00:00,259.2,42.8,595,196,586
22-Apr-2005 17:00:00,267.4,29.7,394,155,482
22-Apr-2005 18:00:00,274.5,16.6,192,110,286
22-Apr-2005 19:00:00,281.4,3.5,14,14,0
22-Apr-2005 20:00:00,289,0,0,0,0
22-Apr-2005 21:00:00,297.4,0,0,0,0
22-Apr-2005 22:00:00,308.3,0,0,0,0
22-Apr-2005 23:00:00,322.5,0,0,0,0
23-Apr-2005 00:00:00,341.4,0,0,0,0
23-Apr-2005 01:00:00,3.90000000000001,0,0,0,0
23-Apr-2005 02:00:00,25,0,0,0,0
23-Apr-2005 03:00:00,42.5,0,0,0,0
23-Apr-2005 04:00:00,55.5,0,0,0,0
23-Apr-2005 05:00:00,65.5,0,0,0,0
23-Apr-2005 06:00:00,73.5,0,0,0,0
23-Apr-2005 07:00:00,80.6,8,80,60,145
23-Apr-2005 08:00:00,87.5,21.1,260,128,366
23-Apr-2005 09:00:00,94.7,34.3,464,174,514
23-Apr-2005 10:00:00,103.7,47.3,639,235,550
23-Apr-2005 11:00:00,116.9,59.6,808,288,603
23-Apr-2005 12:00:00,142.4,69.9,894,320,611
23-Apr-2005 13:00:00,188.4,73.5,901,298,629
23-Apr-2005 14:00:00,228.3,66.9,859,268,642
23-Apr-2005 15:00:00,248.2,55.6,763,233,642
23-Apr-2005 16:00:00,259.5,42.9,603,190,607
23-Apr-2005 17:00:00,268,29.8,399,153,495
23-Apr-2005 18:00:00,275.1,16.7,197,111,301
23-Apr-2005 19:00:00,281.6,3.7,16,16,0
23-Apr-2005 20:00:00,289.2,0,0,0,0
23-Apr-2005 21:00:00,297.6,0,0,0,0
23-Apr-2005 22:00:00,308.5,0,0,0,0
23-Apr-2005 23:00:00,323.1,0,0,0,0
24-Apr-2005 00:00:00,341.5,0,0,0,0
24-Apr-2005 01:00:00,3.90000000000001,0,0,0,0
24-Apr-2005 02:00:00,24.9,0,0,0,0
24-Apr-2005 03:00:00,42,0,0,0,0
24-Apr-2005 04:00:00,54.9,0,0,0,0
24-Apr-2005 05:00:00,64.9,0,0,0,0
24-Apr-2005 06:00:00,73,0,0,0,0
24-Apr-2005 07:00:00,80.5,8.2,86,65,150
24-Apr-2005 08:00:00,86.9,21.3,265,129,373
24-Apr-2005 09:00:00,94.5,34.4,479,170,546
24-Apr-2005 10:00:00,103.5,47.5,679,211,635
24-Apr-2005 11:00:00,116.6,59.9,823,259,652
24-Apr-2005 12:00:00,141.7,70.2,905,304,639
24-Apr-2005 13:00:00,189,73.8,909,347,586
24-Apr-2005 14:00:00,229.2,67.1,858,294,612
24-Apr-2005 15:00:00,248.6,55.7,736,262,574
24-Apr-2005 16:00:00,260.2,43,592,203,571
24-Apr-2005 17:00:00,268.3,29.9,379,180,400
24-Apr-2005 18:00:00,275.3,16.8,187,114,253
24-Apr-2005 19:00:00,282.2,3.8,13,13,0
24-Apr-2005 20:00:00,289.4,0,0,0,0
24-Apr-2005 21:00:00,298.2,0,0,0,0
24-Apr-2005 22:00:00,309.1,0,0,0,0
24-Apr-2005 23:00:00,323.3,0,0,0,0
25-Apr-2005 00:00:00,342,0,0,0,0
25-Apr-2005 01:00:00,3.90000000000001,0,0,0,0
25-Apr-2005 02:00:00,24.8,0,0,0,0
25-Apr-2005 03:00:00,41.8,0,0,0,0
25-Apr-2005 04:00:00,54.8,0,0,0,0
25-Apr-2005 05:00:00,64.8,0,0,0,0
25-Apr-2005 06:00:00,72.8,0,0,0,0
25-Apr-2005 07:00:00,79.9,8.4,86,56,203
25-Apr-2005 08:00:00,86.8,21.5,270,109,439
25-Apr-2005 09:00:00,93.9,34.6,482,153,579
25-Apr-2005 10:00:00,102.8,47.7,679,214,630
